User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_95,Tesla Model 3,85.0,Station_103,San Francisco,2024-01-04 22:00:00,2024-01-05 01:51:00,7.930901450146639,2.3423957855284567,44.12212998806049,33.81843011264206,Evening,Tuesday,42.73907176379696,72.96602310099009,55.67750505100865,16.808358267905795,7.0,DC Fast Charger,Casual Driver
User_96,Chevy Bolt,24.599922148424586,Station_10,Chicago,2024-01-04 23:00:00,2024-01-05 00:43:00,,1.382497912326283,32.43654897645034,38.05802231508733,Night,Tuesday,48.32735368393833,85.0674221187275,,23.398468358721537,5.0,Level 1,Casual Driver
User_97,Hyundai Kona,75.0,Station_71,San Francisco,2024-01-05 00:00:00,2024-01-05 02:16:00,55.72920335411825,3.8290118099189465,21.723067323519977,38.093717509092535,Morning,Tuesday,63.40496814289373,68.34785563762274,74.05219273087201,34.663455770884916,0.0,Level 2,Casual Driver
User_98,Nissan Leaf,85.0,Station_90,Los Angeles,2024-01-05 01:00:00,2024-01-05 03:33:00,31.046574961450595,0.6902816245406431,28.004859152178902,6.254545331359625,Night,Saturday,47.1578609567738,66.19348839519058,,15.627395920888151,7.0,DC Fast Charger,Casual Driver
User_99,Nissan Leaf,62.0,Station_226,San Francisco,2024-01-05 02:00:00,2024-01-05 05:47:00,15.917563237492681,3.348390650345465,17.551626214972885,9.531208380836187,Evening,Saturday,80.19872330540268,73.21652206981314,117.79183997954787,15.435807030838415,0.9252766613340969,DC Fast Charger,Casual Driver
User_100,Tesla Model 3,100.0,Station_158,New York,2024-01-05 03:00:00,2024-01-05 05:09:00,50.90348235510272,3.6213171012978576,,28.338887033390286,Night,Sunday,54.44920445667424,60.55781887703402,10.441929226166076,30.044882883320888,7.0,DC Fast Charger,Commuter
User_101,BMW i3,77.29894528855995,Station_228,San Francisco,2024-01-05 04:00:00,2024-01-05 07:53:00,71.47764853216556,0.6525822262740804,,11.363775646021427,Morning,Sunday,27.575010034358538,53.788025246062965,197.645675922734,28.97677092966469,3.0,DC Fast Charger,Casual Driver
User_102,Tesla Model 3,100.0,Station_405,San Francisco,2024-01-05 05:00:00,2024-01-05 06:12:00,74.15366015953305,4.123064395584728,31.277429485665618,26.000156397824842,Morning,Wednesday,12.95698801764483,52.98996709630494,91.38484095029033,35.79315361674979,0.0,DC Fast Charger,Long-Distance Traveler
User_103,BMW i3,75.0,Station_126,Chicago,2024-01-05 06:00:00,2024-01-05 08:28:00,46.775510473484644,3.1185084418609943,32.080052394592826,18.58840410649021,Morning,Wednesday,77.52375722942914,56.731410370149234,246.22285126975876,27.266945622153166,4.0,Level 2,Long-Distance Traveler
User_104,Nissan Leaf,95.15365777022427,Station_444,New York,2024-01-05 07:00:00,2024-01-05 07:52:00,8.469643800499997,1.9561781679786927,16.0193428037057,31.238397573685155,Night,Thursday,84.39953459357244,73.56686201603071,297.552447455548,22.171767696967564,1.0,Level 2,Long-Distance Traveler
User_105,Tesla Model 3,85.0,Station_209,New York,2024-01-05 08:00:00,2024-01-05 11:04:00,61.697438669843606,2.5255130370658327,30.7839968181946,22.48712027124098,Evening,Sunday,84.2736568755141,57.22115431322493,208.6484695678,28.312156710460712,6.0,Level 2,Commuter
User_106,Hyundai Kona,62.0,Station_97,San Francisco,2024-01-05 09:00:00,2024-01-05 12:35:00,41.264155052372864,3.6044547433316194,29.081690927779928,29.01626914537352,Night,Sunday,64.41936676135445,73.23718921497326,268.51527775257875,19.63653156666094,6.0,DC Fast Charger,Long-Distance Traveler
User_107,Chevy Bolt,85.0,Station_74,Chicago,2024-01-05 10:00:00,2024-01-05 11:06:00,6.503953233800639,1.487800086413389,35.93476782027548,35.24185936463465,Afternoon,Wednesday,67.51829977415198,57.34995235816769,204.7682813822981,35.95974294747681,6.0,DC Fast Charger,Long-Distance Traveler
User_108,BMW i3,147.39535434081625,Station_115,San Francisco,2024-01-05 11:00:00,2024-01-05 13:43:00,65.89318362199285,3.1462506357761653,24.832132237509626,11.037673144471253,Evening,Tuesday,27.38119597524401,64.70149352773214,74.92331106392334,13.419629558552458,6.0,Level 1,Long-Distance Traveler
User_109,Chevy Bolt,50.0,Station_191,San Francisco,2024-01-05 12:00:00,2024-01-05 13:34:00,13.262909019022482,3.0690152270986157,47.67047064050836,32.909305411937936,Afternoon,Thursday,24.998949637776327,90.02000106419143,220.6738557070498,31.873334471117047,3.0,DC Fast Charger,Commuter
User_110,Chevy Bolt,85.0,Station_495,Los Angeles,2024-01-05 13:00:00,2024-01-05 15:43:00,,3.292576516552016,49.87870861231868,13.283975908874291,Night,Sunday,59.84918721302196,56.29416194781305,137.13725689509238,0.03412714505428305,5.0,Level 1,Long-Distance Traveler
User_111,Tesla Model 3,62.0,Station_170,Los Angeles,2024-01-05 14:00:00,2024-01-05 17:27:00,27.425950970700956,0.9111517909550065,32.16501549428347,19.781386356786122,Evening,Tuesday,74.64716691235185,10.080074326064254,216.07027782313074,-4.153203087466903,5.0,Level 1,Long-Distance Traveler
User_112,Chevy Bolt,100.0,Station_307,Chicago,2024-01-05 15:00:00,2024-01-05 15:51:00,7.358446629421065,2.4307933707665974,11.480485862632262,13.786796355374287,Afternoon,Monday,77.48990308717126,71.62801502596717,166.67396698644544,-7.811348601849324,5.0,Level 2,Commuter
User_113,Hyundai Kona,100.0,Station_448,Houston,2024-01-05 16:00:00,2024-01-05 18:14:00,36.13726899530781,2.4493464545125736,36.3770757935734,7.870917869946003,Night,Sunday,48.61219346503014,95.83119935657344,48.11698069126825,32.30733828974979,1.0,DC Fast Charger,Casual Driver
User_114,Chevy Bolt,85.0,Station_204,Los Angeles,2024-01-05 17:00:00,2024-01-05 18:57:00,29.16952953646135,1.837402025783315,28.504564541418848,9.16414808014515,Evening,Saturday,64.06837901017158,83.78854260869758,241.99817066158312,42.739661052588374,5.0,DC Fast Charger,Long-Distance Traveler
User_115,Tesla Model 3,85.0,Station_56,Houston,2024-01-05 18:00:00,2024-01-05 21:02:00,43.4453789766191,1.4058899107283944,,34.67514514166657,Morning,Friday,55.705620124482785,52.80830822724293,38.19901103771869,19.86952895203637,5.0,Level 1,Casual Driver
User_116,Hyundai Kona,100.0,Station_208,New York,2024-01-05 19:00:00,2024-01-05 21:34:00,26.8691096120868,2.463684938333577,12.051836628241116,17.54159529161413,Morning,Monday,28.17984729471636,54.56240134495012,289.5682377266553,7.791379352167198,3.0,Level 1,Long-Distance Traveler
User_117,Nissan Leaf,85.0,Station_41,Los Angeles,2024-01-05 20:00:00,2024-01-05 21:48:00,17.933479173039434,2.7822095659811867,25.584168415819892,25.49744244234459,Morning,Saturday,29.951321951186408,76.87588684727461,104.39786671394215,38.36358111720883,7.0,DC Fast Charger,Commuter
User_118,Chevy Bolt,50.0,Station_32,Los Angeles,2024-01-05 21:00:00,2024-01-05 22:59:00,60.47162634897462,3.1882589503371697,,15.885705152555932,Afternoon,Saturday,74.53957947778017,79.3651156631053,84.37563038980312,32.8361785835511,2.0,Level 1,Casual Driver
User_119,Tesla Model 3,50.0,Station_15,Chicago,2024-01-05 22:00:00,2024-01-06 01:49:00,17.704737472368393,3.4625715408341557,19.713679937800947,19.915124289817566,Afternoon,Tuesday,47.80623479100282,79.3715143442941,258.64567065665085,-9.34537521505764,7.0,DC Fast Charger,Commuter
User_120,Nissan Leaf,63.09631665342351,Station_62,Houston,2024-01-05 23:00:00,2024-01-06 00:20:00,47.71409590115245,1.1768393082458872,,15.35252653215444,Night,Wednesday,49.537602623606446,57.93745966356943,214.4674793692331,34.27808118668334,1.0,DC Fast Charger,Casual Driver
User_121,Nissan Leaf,85.0,Station_155,Los Angeles,2024-01-06 00:00:00,2024-01-06 03:25:00,71.18526462073517,1.4256525513794889,10.299799723961698,5.138664199481509,Morning,Friday,36.884083700047405,73.96777838001219,276.22249249798386,-4.808919737189906,6.0,Level 1,Commuter
User_122,BMW i3,75.0,Station_284,Los Angeles,2024-01-06 01:00:00,2024-01-06 03:11:00,39.64439031543013,1.9257418407030746,13.798289110981955,6.965265890858126,Afternoon,Wednesday,20.417448539505855,57.50198821454384,,22.572011579091168,6.0,Level 2,Casual Driver
User_123,Hyundai Kona,62.0,Station_209,Chicago,2024-01-06 02:00:00,2024-01-06 05:47:00,24.84871287490711,3.3183683043720347,32.23574667839979,19.91298422854465,Morning,Wednesday,60.66782801513298,53.92638457958917,260.7073136359905,11.203464841549469,3.0,DC Fast Charger,Casual Driver
User_124,Chevy Bolt,50.0,Station_320,Chicago,2024-01-06 03:00:00,2024-01-06 05:15:00,7.515940355911836,3.4168695993661142,10.62138589036472,34.76080833534694,Night,Sunday,61.762801965366975,83.20780147452034,126.5918374849966,9.79124268086425,6.0,Level 1,Casual Driver
User_125,Tesla Model 3,75.0,Station_494,Houston,2024-01-06 04:00:00,2024-01-06 07:42:00,64.41904928508166,3.1900131034328947,24.621651183384866,28.99874330581624,Evening,Friday,49.17384524132495,62.34186035083323,230.49427175789185,25.32047569840328,2.0,Level 1,Long-Distance Traveler
User_126,BMW i3,85.0,Station_187,New York,2024-01-06 05:00:00,2024-01-06 06:29:00,6.189015903017523,1.2918547116648724,19.715350490851208,20.863113043750012,Afternoon,Friday,34.60022195707441,101.67609865354005,275.741904170877,5.7273564896736655,1.0,Level 1,Casual Driver
User_127,Hyundai Kona,100.0,Station_498,New York,2024-01-06 06:00:00,2024-01-06 07:15:00,37.787903717013286,3.623898268861632,35.9959370444312,29.117601695244772,Afternoon,Monday,88.0387594680304,61.07474261644202,66.00213032071531,-0.32533946854607265,1.0,DC Fast Charger,Casual Driver
User_128,BMW i3,85.0,Station_442,San Francisco,2024-01-06 07:00:00,2024-01-06 08:05:00,9.15123419135714,2.578732446114916,34.04604092712868,27.666128147617115,Evening,Tuesday,71.45097036918969,50.01990928459148,223.09734895995055,-1.09233343769354,1.750299407238911,DC Fast Charger,Long-Distance Traveler
User_129,Hyundai Kona,93.27378066607174,Station_130,Los Angeles,2024-01-06 08:00:00,2024-01-06 11:35:00,15.660564019843829,3.14065016250783,7.702187849236843,32.136662930622435,Afternoon,Wednesday,30.88322666455972,51.48089291088871,202.14155176693654,29.539063440210768,2.0,DC Fast Charger,Long-Distance Traveler
User_130,Hyundai Kona,50.0,Station_127,Houston,2024-01-06 09:00:00,2024-01-06 12:53:00,35.55367093393553,3.5367541151919997,45.855697196391716,23.367930480197558,Night,Tuesday,85.49045253068678,74.66057197859945,275.57427410790336,26.133406798103643,4.0,Level 1,Commuter
User_131,Chevy Bolt,100.0,Station_292,Los Angeles,2024-01-06 10:00:00,2024-01-06 13:15:00,47.52745876259207,3.8048996387597795,14.328175525274112,31.09859147083224,Afternoon,Tuesday,59.93299647263002,81.18398204407661,139.38372692333525,18.979822937317028,3.0,Level 2,Commuter
User_132,Hyundai Kona,100.0,Station_114,Houston,2024-01-06 11:00:00,2024-01-06 11:40:00,36.616568616352566,3.3580146467574785,27.32114693970443,11.584869228221294,Afternoon,Sunday,66.55511783374999,56.23715390685432,69.23387008131701,24.523038772909203,7.0,Level 2,Long-Distance Traveler
User_133,BMW i3,50.0,Station_199,Houston,2024-01-06 12:00:00,2024-01-06 12:41:00,65.48719595789339,2.0662813799021897,37.57728956063927,31.14502051485556,Evening,Thursday,42.8353512271293,83.70937054043276,102.23907267794996,17.522727671566376,6.0,DC Fast Charger,Long-Distance Traveler
User_134,Hyundai Kona,85.0,Station_13,Houston,2024-01-06 13:00:00,2024-01-06 16:19:00,33.88719708294054,3.6256048533008878,18.604260903972325,24.468320399510162,Night,Monday,40.14074746609202,63.34760037685963,267.8436816447363,-4.160747932993171,2.778246565868397,DC Fast Charger,Long-Distance Traveler
User_135,Chevy Bolt,48.46959856054178,Station_271,Los Angeles,2024-01-06 14:00:00,2024-01-06 15:08:00,47.29002739188249,3.294730867342969,15.408979759429107,46.27027201372587,Morning,Wednesday,28.20501289429486,50.64036663152135,277.49342012825457,7.122847043805255,7.0,DC Fast Charger,Long-Distance Traveler
User_136,Chevy Bolt,100.0,Station_89,Chicago,2024-01-06 15:00:00,2024-01-06 18:48:00,48.48756787108178,0.5639379356338684,16.75976742648834,7.600448838257698,Morning,Saturday,35.889037420116495,90.8523127201585,103.91165064214256,0.5341116925185432,7.0,Level 2,Long-Distance Traveler
User_137,BMW i3,75.0,Station_215,Los Angeles,2024-01-06 16:00:00,2024-01-06 18:48:00,15.010165946159635,0.6486756832113033,13.762568583983875,13.72612322820337,Evening,Friday,84.23618039725056,77.85782098101181,220.20056239884673,19.98563673169685,6.0,Level 2,Commuter
User_138,Nissan Leaf,85.0,Station_444,Houston,2024-01-06 17:00:00,2024-01-06 18:05:00,30.06513890238722,1.2674299555740303,35.87112112811267,35.03863444597721,Night,Friday,13.948323455933185,93.59847436377936,122.76475966549543,33.018171296489285,1.0,DC Fast Charger,Long-Distance Traveler
User_139,Nissan Leaf,85.0,Station_278,San Francisco,2024-01-06 18:00:00,2024-01-06 19:21:00,74.10645011572457,2.9654194045690128,32.29091083148934,25.66318431642069,Evening,Tuesday,33.43975255292256,86.90439983944351,179.58852665574395,14.12322245819798,4.0,Level 1,Long-Distance Traveler
User_140,Hyundai Kona,62.0,Station_447,New York,2024-01-06 19:00:00,2024-01-06 20:00:00,66.15159678916712,3.062344294379421,50.170585945493926,36.2987122525585,Evening,Monday,75.48580234398966,56.12136492778178,46.81290396293951,32.292746117918185,1.0,Level 2,Commuter
User_141,Tesla Model 3,100.0,Station_474,Houston,2024-01-06 20:00:00,2024-01-06 21:02:00,47.37743937319623,1.2995270359925628,48.1603346331429,28.11485498505232,Morning,Monday,23.63676231573029,68.05817011355497,,8.51163039714243,4.0,DC Fast Charger,Casual Driver
User_142,Hyundai Kona,62.0,Station_481,San Francisco,2024-01-06 21:00:00,2024-01-06 23:50:00,45.99296137212069,2.845705702692192,30.603528099327633,23.613280309353357,Night,Wednesday,34.86960937739784,77.63659352947695,108.66064519821857,3.849914000702734,6.0,Level 2,Commuter
User_143,BMW i3,75.0,Station_203,Chicago,2024-01-06 22:00:00,2024-01-07 00:55:00,48.287871996799716,2.0735530968912244,34.388042437016395,30.236758806054713,Night,Wednesday,61.8669056122019,92.68815020624267,208.75457770103313,-8.036309429298335,6.0,Level 1,Commuter
User_144,BMW i3,50.0,Station_74,Houston,2024-01-06 23:00:00,2024-01-07 02:18:00,78.69341922441535,2.8560625647309243,36.56255636850435,7.639601311112014,Evening,Tuesday,38.190620728517224,82.43448922749442,17.241597203507894,12.737924554170817,7.0,Level 1,Long-Distance Traveler
User_145,BMW i3,93.09486955069778,Station_25,San Francisco,2024-01-07 00:00:00,2024-01-07 01:27:00,68.03002486170053,1.5169722905210936,16.395516801190116,18.969875801989456,Morning,Tuesday,50.70024741009175,60.745990617404885,148.08643232831258,34.79282128606109,0.0,Level 2,Casual Driver
User_146,BMW i3,85.0,Station_101,Houston,2024-01-07 01:00:00,2024-01-07 04:33:00,40.24838259933458,3.6354898995298566,33.732264264339975,17.2431150816409,Night,Tuesday,45.02731340187831,77.80287971223682,28.454681927603882,38.96813600946469,6.0,DC Fast Charger,Commuter
User_147,BMW i3,100.0,Station_176,Los Angeles,2024-01-07 02:00:00,2024-01-07 05:01:00,74.28073484499863,1.0613444684528497,41.34180124259758,12.886505421507136,Evening,Thursday,66.00513379945605,82.71272303828141,35.47986919070103,4.761855467358831,7.0,Level 2,Casual Driver
User_148,Chevy Bolt,85.0,Station_427,San Francisco,2024-01-07 03:00:00,2024-01-07 06:50:00,,3.8843298731684666,38.870129190378194,20.261989068125345,Afternoon,Monday,20.218355153539143,99.52824374458474,246.41021206902946,7.464952137455482,1.0,DC Fast Charger,Commuter
User_149,Nissan Leaf,50.0,Station_117,Los Angeles,2024-01-07 04:00:00,2024-01-07 06:37:00,74.94807969154884,2.0192284141917014,43.62020158698581,31.584446122739152,Morning,Tuesday,72.33754266978394,62.454642722835686,127.91083055401364,12.264703196884788,5.0,Level 2,Long-Distance Traveler
User_150,BMW i3,100.0,Station_166,Los Angeles,2024-01-07 05:00:00,2024-01-07 06:00:00,52.884130298910776,1.2769826575664145,35.525961628694056,7.953494180330694,Night,Sunday,30.59535960979457,76.02826980706824,186.8140685808714,19.18928092352464,0.0,Level 1,Commuter
User_151,Tesla Model 3,50.0,Station_41,San Francisco,2024-01-07 06:00:00,2024-01-07 07:24:00,34.96988837156509,2.4966027035075133,19.6515444967108,16.52800213755549,Night,Monday,36.732618067770495,69.40761440444862,249.05983759905172,9.598491187054968,4.0,Level 2,Commuter
User_152,Tesla Model 3,85.0,Station_429,New York,2024-01-07 07:00:00,2024-01-07 07:39:00,55.917563167265556,2.5532165954055572,6.638807142566019,25.571872480695895,Night,Saturday,46.86961641870514,67.95937767082825,179.0935734839093,15.169314840919919,6.0,DC Fast Charger,Commuter
User_153,Tesla Model 3,62.0,Station_344,San Francisco,2024-01-07 08:00:00,2024-01-07 11:37:00,76.59801205371735,3.32083538932119,31.59720483051509,19.341141040008477,Morning,Friday,69.31359126903999,92.69136039163782,290.9884769869868,31.248892630001492,3.0,DC Fast Charger,Casual Driver
User_154,Tesla Model 3,100.0,Station_424,New York,2024-01-07 09:00:00,2024-01-07 11:39:00,20.25597516487363,1.3517035922154306,3.0234852824803093,31.88608393393438,Evening,Friday,79.64988507290505,88.23701957020575,32.00803709196611,36.54506397911559,0.0,Level 1,Casual Driver
User_155,Chevy Bolt,50.0,Station_366,Houston,2024-01-07 10:00:00,2024-01-07 10:44:00,56.06879094629386,3.2543625444489317,28.16853365416375,7.964297405534403,Afternoon,Monday,75.63146823991906,55.822737792930155,219.43189705655266,7.109435812188849,4.0,DC Fast Charger,Long-Distance Traveler
User_156,Tesla Model 3,62.0,Station_120,Houston,2024-01-07 11:00:00,2024-01-07 11:32:00,65.04979561439833,3.436820245282369,22.559451806131793,20.797679632033113,Night,Saturday,83.5872819190941,80.0421189827712,188.07817672254873,25.34429384752454,3.0,DC Fast Charger,Casual Driver
User_157,BMW i3,85.0,Station_97,San Francisco,2024-01-07 12:00:00,2024-01-07 13:12:00,,2.7191063741176174,9.952338390426377,11.75449370757777,Morning,Friday,20.155402527115438,87.84398762403399,81.38711340929943,37.84252106086522,3.0,Level 1,Casual Driver
User_158,Hyundai Kona,50.8706170770115,Station_145,Houston,2024-01-07 13:00:00,2024-01-07 16:08:00,23.57128153810389,0.8419612388537623,49.783719033865715,21.99640804730698,Night,Friday,51.0715257268038,79.00243296681866,267.3473926242877,-3.0896176819195844,3.0,DC Fast Charger,Casual Driver
User_159,Tesla Model 3,62.0,Station_216,Chicago,2024-01-07 14:00:00,2024-01-07 17:47:00,,1.9925427835235119,21.740189778197774,8.610343126829836,Evening,Friday,45.19283551297715,52.93614671871657,56.90417362243817,38.5866480011926,3.0,DC Fast Charger,Long-Distance Traveler
